query	no	title	link	description	total_text
전주 여행	379	전주 여행코스	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=1213050212&docId=163022936&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=82&search_sort=0&spq=0	... 배낭여행인데 전주에서 놀다가 군산으로 넘어가야 되거든요 도움 부탁드려요!! 시외버스터미널에서 나오면 택시 승강장이 바로 앞에 있어요. 거기에서 택시 타고 객사 쪽으로 가세요. 택시비는 많이 잡아서 오천원 내외로... 	전주 여행코스 ... 배낭여행인데 전주에서 놀다가 군산으로 넘어가야 되거든요 도움 부탁드려요!! 시외버스터미널에서 나오면 택시 승강장이 바로 앞에 있어요. 거기에서 택시 타고 객사 쪽으로 가세요. 택시비는 많이 잡아서 오천원 내외로... 
전주 여행	380	당일치기로 전주여행	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=295980770&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=83&search_sort=0&spq=0	당일치기로 전주여행 가려는데 전주한옥마을 근처로 볼거리랑 맛집이랑해서 일정 짜주세요!!  안녕하세요 ^_^ 달봉티비 전주캐릭터 달봉이와해봉이입니다. 전주 코스는 아주간단합니다.. 한옥마을,경기전,전동성당,벽화마을, 저녁에는... 	당일치기로 전주여행 당일치기로 전주여행 가려는데 전주한옥마을 근처로 볼거리랑 맛집이랑해서 일정 짜주세요!!  안녕하세요 ^_^ 달봉티비 전주캐릭터 달봉이와해봉이입니다. 전주 코스는 아주간단합니다.. 한옥마을,경기전,전동성당,벽화마을, 저녁에는... 
전주 여행	381	전주 2박3일 가족 여행코스 ??	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=305435890&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=84&search_sort=0&spq=0	... 전주한옥마을 숙소를 기준으로 2박3일 여행코스 볼거리 추천부탁드립니다  답변 : 한옥마을 벽화마을 오목대 전동성당 경기전 남부시장야시장 아중저수지 전주동물원 덕진공원이 있습니다 ^^ 전주여행코스 전주맛집 자세한... 	전주 2박3일 가족 여행코스 ?? ... 전주한옥마을 숙소를 기준으로 2박3일 여행코스 볼거리 추천부탁드립니다  답변 : 한옥마을 벽화마을 오목대 전동성당 경기전 남부시장야시장 아중저수지 전주동물원 덕진공원이 있습니다 ^^ 전주여행코스 전주맛집 자세한... 
전주 여행	382	전주여행 2박3일 여행 숙소 추천이요.	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=275675068&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=85&search_sort=0&spq=0	... 받으시려면 연락주세요 카톡 sjh920519 #여러분의 소통으로 먹고사는 #달봉이의5882여행맛집정보 전주여행 전주맛집 전주관광 네임카드 타고들어오시면 전주여행에 대한 자세한 정보가있어요 ^^ http://blog.naver.com/sjh920519/220989933142 	전주여행 2박3일 여행 숙소 추천이요. ... 받으시려면 연락주세요 카톡 sjh920519 #여러분의 소통으로 먹고사는 #달봉이의5882여행맛집정보 전주여행 전주맛집 전주관광 네임카드 타고들어오시면 전주여행에 대한 자세한 정보가있어요 ^^ http://blog.naver.com/sjh920519/220989933142 
전주 여행	383	전주 여행 추천해주세요	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=293517794&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=86&search_sort=0&spq=0	... 추천드립니다 ^^ 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 ^_^ 감사합니다. 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행정보는 네임카드 타고오세요 ^_^	전주 여행 추천해주세요 ... 추천드립니다 ^^ 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 ^_^ 감사합니다. 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행정보는 네임카드 타고오세요 ^_^
전주 여행	384	전주 여행 코스 및 교통 질문 드립니다.	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=164371425&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=87&search_sort=0&spq=0	전주 여행을 가려고 하는데요.. 1박 2일 생각하고 있어요~ 혼자 여행 예정이구요.. 평일에 갈거여서 복잡하진 않을거 같은데.. 몇가지 질문 드리고 싶어서요.. 1. 교통편 서울 태릉쪽에 살고 있는데요.. 교통은 대중교통 이용해서 가도... 	전주 여행 코스 및 교통 질문 드립니다. 전주 여행을 가려고 하는데요.. 1박 2일 생각하고 있어요~ 혼자 여행 예정이구요.. 평일에 갈거여서 복잡하진 않을거 같은데.. 몇가지 질문 드리고 싶어서요.. 1. 교통편 서울 태릉쪽에 살고 있는데요.. 교통은 대중교통 이용해서 가도... 
전주 여행	385	전주 2박3일 여행 코스	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=277349222&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=88&search_sort=0&spq=0	6월 연휴(?)때 전주 여행을 가려고 하는데요 저랑 사촌 한명이랑 이모 할머니 엄마 이렇게 가는데 여행 코스를 어떻게 짜야할지 모르겠어요 숙소는 한옥마을족에 잡았고 체크인은 3시에 해요 3시쯤에 도착할거 같은데 어디어디를 가면... 	전주 2박3일 여행 코스 6월 연휴(?)때 전주 여행을 가려고 하는데요 저랑 사촌 한명이랑 이모 할머니 엄마 이렇게 가는데 여행 코스를 어떻게 짜야할지 모르겠어요 숙소는 한옥마을족에 잡았고 체크인은 3시에 해요 3시쯤에 도착할거 같은데 어디어디를 가면... 
전주 여행	386	전주 당일치기 여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=296135071&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=89&search_sort=0&spq=0	... 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 ^_^ 감사합니다. 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행정보는 네임카드 타고오세요 ^_^	전주 당일치기 여행 ... 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 ^_^ 감사합니다. 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행정보는 네임카드 타고오세요 ^_^
전주 여행	387	전주 1박 2일 여행코스	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=285781220&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=90&search_sort=0&spq=0	... 전주한옥마을 전주맛집 전주여행 전주숙박 한옥마을숙박 안녕하세요 전주여행코스는 한옥마을,벽화마을, 전동성당 남부시장야시장, 덕진공원, 아중저수지 둘러보시면될꺼같습니다. 감사합니다. 전주여행정보는 네임카드... 	전주 1박 2일 여행코스 ... 전주한옥마을 전주맛집 전주여행 전주숙박 한옥마을숙박 안녕하세요 전주여행코스는 한옥마을,벽화마을, 전동성당 남부시장야시장, 덕진공원, 아중저수지 둘러보시면될꺼같습니다. 감사합니다. 전주여행정보는 네임카드... 
전주 여행	388	전주 혼자서 여행갈만한 곳	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=301993919&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=91&search_sort=0&spq=0	... 주말에 놀러오신다면 한옥마을 + 벽화마을+ 오목대+ 남부시장야시장+청년몰 돌아보시면 됩니다 ^^ 전주캐릭터 전주여행할땐 전주달봉이입니다. https://blog.naver.com/sjh920519 전주숙박할인이나 좀더 궁금사항있으시면 네임카드... 	전주 혼자서 여행갈만한 곳 ... 주말에 놀러오신다면 한옥마을 + 벽화마을+ 오목대+ 남부시장야시장+청년몰 돌아보시면 됩니다 ^^ 전주캐릭터 전주여행할땐 전주달봉이입니다. https://blog.naver.com/sjh920519 전주숙박할인이나 좀더 궁금사항있으시면 네임카드... 
전주 여행	389	군산 전주 1박2일 여행코스	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=295347803&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=92&search_sort=0&spq=0	... 등이있습니다 ^^ 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 ^_^ 감사합니다. 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행정보는 네임카드 타고오세요 ^_^	군산 전주 1박2일 여행코스 ... 등이있습니다 ^^ 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 ^_^ 감사합니다. 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행정보는 네임카드 타고오세요 ^_^
전주 여행	390	전주 당일치기여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=133114428&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=93&search_sort=0&spq=0	... (한옥미을은야경이이쁘데서ㅠㅠ) 음.,.야경보고 싶으시면 객사 시내쪽돌고 한옥마을쪽오셔도 되요~거리가 가까워서....상관없을거 같아요~ 걸어서 객사에서 한옥마을이 걸어서 10분안팎 생각하시면 되거든요~ 전주 여행 잘하세요!! 	전주 당일치기여행 ... (한옥미을은야경이이쁘데서ㅠㅠ) 음.,.야경보고 싶으시면 객사 시내쪽돌고 한옥마을쪽오셔도 되요~거리가 가까워서....상관없을거 같아요~ 걸어서 객사에서 한옥마을이 걸어서 10분안팎 생각하시면 되거든요~ 전주 여행 잘하세요!! 
전주 여행	391	전주여행코스	https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1117&docId=266691670&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=94&search_sort=0&spq=0	1월달 쯤에 가족과 함께 전주로 2박3일 여행을 가는데 어디를 가면 좋을까요? 맛집도 알려주시면 감사합니다!! 안녕하세요. 전주토박이입니다ㅎㅎ 뻥튀기된 인터넷기사들만 보고가시면 실망 많이해요! 일단 첫날 낮에는 1한옥마을가시고... 	전주여행코스 1월달 쯤에 가족과 함께 전주로 2박3일 여행을 가는데 어디를 가면 좋을까요? 맛집도 알려주시면 감사합니다!! 안녕하세요. 전주토박이입니다ㅎㅎ 뻥튀기된 인터넷기사들만 보고가시면 실망 많이해요! 일단 첫날 낮에는 1한옥마을가시고... 
전주 여행	392	전주 한옥마을 여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=212595765&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=95&search_sort=0&spq=0	... 추천으로 전주여행 갔을때 '소양고택'이란 한옥 고택스테이를 체험하고 왔는데요~~~ 조식도 너무 맛있고 대접받는 느낌에 정갈하고 고풍스러워요. 겉에는 전통한옥인데 내부 시설도 화장실도 그렇고 현대식 호텔같고요 부모님이랑... 	전주 한옥마을 여행 ... 추천으로 전주여행 갔을때 '소양고택'이란 한옥 고택스테이를 체험하고 왔는데요~~~ 조식도 너무 맛있고 대접받는 느낌에 정갈하고 고풍스러워요. 겉에는 전통한옥인데 내부 시설도 화장실도 그렇고 현대식 호텔같고요 부모님이랑... 
전주 여행	393	전주로 여행가는데	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90107&docId=436078667&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=96&search_sort=0&spq=0	전주로 여행가는데 서울에서 쓰던 티머니 교통카드를 전주에서 버스탈 때 사용할 수 있나요? 네네 사용하실 수 있습니다 전주 한옥마을의 여행이 궁금하시다면 밑의 링크를 참고해주세여~ 	전주로 여행가는데 전주로 여행가는데 서울에서 쓰던 티머니 교통카드를 전주에서 버스탈 때 사용할 수 있나요? 네네 사용하실 수 있습니다 전주 한옥마을의 여행이 궁금하시다면 밑의 링크를 참고해주세여~ 
전주 여행	394	전주 여행코스	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=156897601&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=97&search_sort=0&spq=0	1박 2일로 전주 여행을 가려고 합니다! 대전에서 오전에 전주로 출발해서 점심쯤에 전주 시외버스터미널에 도착 예정이구요. 숙소는 시외버스터미널 근처 모텔에서 묵을 예정입니다. 시외버스터미널에서 출발해서 다시 시외버스터미널로... 	전주 여행코스 1박 2일로 전주 여행을 가려고 합니다! 대전에서 오전에 전주로 출발해서 점심쯤에 전주 시외버스터미널에 도착 예정이구요. 숙소는 시외버스터미널 근처 모텔에서 묵을 예정입니다. 시외버스터미널에서 출발해서 다시 시외버스터미널로... 
전주 여행	395	전주한옥마을 1박2일 여행 가려고합니	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=303890713&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=98&search_sort=0&spq=0	... 전주여행은. 한옥마을 경기전 전동성당 벽화마을 둘러보시고 저녁에는 오목대야경 + 남부시장 야시장 가시면됩니다 . 식사는 객리단길이 아주핫합니다 ^^ 분위기있는 레스토랑들이많구요 객리단길 맛집 이용하시면됩니다... 	전주한옥마을 1박2일 여행 가려고합니 ... 전주여행은. 한옥마을 경기전 전동성당 벽화마을 둘러보시고 저녁에는 오목대야경 + 남부시장 야시장 가시면됩니다 . 식사는 객리단길이 아주핫합니다 ^^ 분위기있는 레스토랑들이많구요 객리단길 맛집 이용하시면됩니다... 
전주 여행	396	회사 야유회 1박2일 전주여행코스 추천	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=365227655&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=99&search_sort=0&spq=0	... 회사에서 1박2일로 전주로 여행을 가게 되었는데, 산둘레길과 전주한옥마을을 돌아보는 코스를짜고 싶은데 아시는 분 추천 부탁드립니다.시간은 대개 오후 2시에서 6시정도 걸어서쉴 거예요.또 주변의 맛집도 추천해주세요!!... 	회사 야유회 1박2일 전주여행코스 추천 ... 회사에서 1박2일로 전주로 여행을 가게 되었는데, 산둘레길과 전주한옥마을을 돌아보는 코스를짜고 싶은데 아시는 분 추천 부탁드립니다.시간은 대개 오후 2시에서 6시정도 걸어서쉴 거예요.또 주변의 맛집도 추천해주세요!!... 
전주 여행	397	전주한옥마을 당일치기여행가려고하는데요!	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=214851137&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=100&search_sort=0&spq=0	... 전주여행이 어느순간 먹거리로 변했고, 지금의 한옥마을도 제 생각에 구경하는것보다 먹거리들이 너무나 우후죽순으로 생겨나고 있습니다. 한옥마을 초창기인 2000년대 초반에는 공방이나 예술가들, 전통찻집이 몇군데가 있어서... 	전주한옥마을 당일치기여행가려고하는데요! ... 전주여행이 어느순간 먹거리로 변했고, 지금의 한옥마을도 제 생각에 구경하는것보다 먹거리들이 너무나 우후죽순으로 생겨나고 있습니다. 한옥마을 초창기인 2000년대 초반에는 공방이나 예술가들, 전통찻집이 몇군데가 있어서... 
전주 여행	398	전주 여행 추천부탁드려요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=272803265&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=101&search_sort=0&spq=0	전주 여행 추천부탁드려요  전주하면 전통적 명주인 이강주가 있구요.... 전주식 막걸리집의 원조 용진집.... 전주식 가맥문화의 전일슈퍼....등의 전주만의 술 문화 외에도 에피큐어 평점 AA를 받은 전주식 한정식의 최고봉 수구정... 	전주 여행 추천부탁드려요 전주 여행 추천부탁드려요  전주하면 전통적 명주인 이강주가 있구요.... 전주식 막걸리집의 원조 용진집.... 전주식 가맥문화의 전일슈퍼....등의 전주만의 술 문화 외에도 에피큐어 평점 AA를 받은 전주식 한정식의 최고봉 수구정... 
전주 여행	399	엄마랑 전주여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=295370977&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=102&search_sort=0&spq=0	엄마하고 딸하고 전주여행을 가고싶어욤 전주가 볼거 먹을것도 많아보이더라구여ㅎ 질문 몇개 드릴게요! 전주 한옥마을이 지금 가면 사람많을까요?(평일) 전주한옥마을을 다 돌면 몇시간정도 걸리나요?? (전주한옥마을 갔다가 완주에... 	엄마랑 전주여행 엄마하고 딸하고 전주여행을 가고싶어욤 전주가 볼거 먹을것도 많아보이더라구여ㅎ 질문 몇개 드릴게요! 전주 한옥마을이 지금 가면 사람많을까요?(평일) 전주한옥마을을 다 돌면 몇시간정도 걸리나요?? (전주한옥마을 갔다가 완주에... 
전주 여행	400	전주여행 추천부탁드립니다.	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=272803315&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=103&search_sort=0&spq=0	전주여행 추천부탁드립니다.  전주하면 전통적 명주인 이강주가 있구요.... 전주식 막걸리집의 원조 용진집.... 전주식 가맥문화의 전일슈퍼....등의 전주만의 술 문화 외에도 에피큐어 평점 AA를 받은 전주식 한정식의 최고봉 수구정... 	전주여행 추천부탁드립니다. 전주여행 추천부탁드립니다.  전주하면 전통적 명주인 이강주가 있구요.... 전주식 막걸리집의 원조 용진집.... 전주식 가맥문화의 전일슈퍼....등의 전주만의 술 문화 외에도 에피큐어 평점 AA를 받은 전주식 한정식의 최고봉 수구정... 
전주 여행	401	전주 여행코스 짜주세요! 많이 급합니다..!	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=430866279&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=5&search_sort=0&spq=0	안녕하세요.가족여행으로 전주에 놀러가려는데요. 당장 이번주 금요일에 가는데 어딜갈지 몰라서... 숙소는 라한호텔로 잡았고 한옥마을 쪽을 가고 싶은데 별로 걷지 않으면서 카페투어는 아닌 여행코스 짜주실 수 있나요? 호캉스로... 	전주 여행코스 짜주세요! 많이 급합니다..! 안녕하세요.가족여행으로 전주에 놀러가려는데요. 당장 이번주 금요일에 가는데 어딜갈지 몰라서... 숙소는 라한호텔로 잡았고 한옥마을 쪽을 가고 싶은데 별로 걷지 않으면서 카페투어는 아닌 여행코스 짜주실 수 있나요? 호캉스로... 
전주 여행	402	전주 여행가려는데..	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=432785295&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=6&search_sort=0&spq=0	... 전주한옥마을 근처에서 숙박하며 여행한다면 어디어디 가고, 어떤 맛집이 좋은지, 버스나 택시타고 조금만 나가도 되는 가볼만한 곳이 어딘지 등등 추천해주세요^^ 2. 그외에 다른곳 어디... 	전주 여행가려는데.. ... 전주한옥마을 근처에서 숙박하며 여행한다면 어디어디 가고, 어떤 맛집이 좋은지, 버스나 택시타고 조금만 나가도 되는 가볼만한 곳이 어딘지 등등 추천해주세요^^ 2. 그외에 다른곳 어디... 
전주 여행	403	전주여행 볼거리	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=429817174&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=7&search_sort=0&spq=0	이번주 전주여행 가는데 볼거리 맛집 등 알려주세요~ 전주에서 가볼만한 곳들 추천해드리겠습니다. ▶전주한옥마을 ▶전주동물원 ▶한국도로공사수목원 ▶덕진공원 ▶전주난장... 	전주여행 볼거리 이번주 전주여행 가는데 볼거리 맛집 등 알려주세요~ 전주에서 가볼만한 곳들 추천해드리겠습니다. ▶전주한옥마을 ▶전주동물원 ▶한국도로공사수목원 ▶덕진공원 ▶전주난장... 
전주 여행	404	전주여행 추천해주세요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=272473514&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=8&search_sort=0&spq=0	전주여행 추천해주세요  전주식 가맥문화의 전일슈퍼....등의 전주만의 술 문화 외에도 에피큐어 평점 AA를 받은 전주식 한정식의 최고봉 수구정, 전라회관, 궁.... 전주비빔밥의 최고봉 고궁, 성미당.... 토종 명품닭을 사용한 닭요리의... 	전주여행 추천해주세요 전주여행 추천해주세요  전주식 가맥문화의 전일슈퍼....등의 전주만의 술 문화 외에도 에피큐어 평점 AA를 받은 전주식 한정식의 최고봉 수구정, 전라회관, 궁.... 전주비빔밥의 최고봉 고궁, 성미당.... 토종 명품닭을 사용한 닭요리의... 
전주 여행	405	친구랑 전주 1박2일 여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=437672755&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=9&search_sort=0&spq=0	... 에어비엔비로 아래숙소 예약하고 가세요 에어비앤비 '안노이에' 전주 여행 계획하는 분들이 있다면 에어비앤비를 추천한다 들어갔을 때 '아 너무 예쁘다' 말만 계속 반복했다 정말 정말 마음에 들었던 숙소 사진으로 다 담아본다... 	친구랑 전주 1박2일 여행 ... 에어비엔비로 아래숙소 예약하고 가세요 에어비앤비 '안노이에' 전주 여행 계획하는 분들이 있다면 에어비앤비를 추천한다 들어갔을 때 '아 너무 예쁘다' 말만 계속 반복했다 정말 정말 마음에 들었던 숙소 사진으로 다 담아본다... 
전주 여행	406	창원에서 전주여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=235789363&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=10&search_sort=0&spq=0	창원에서 전주까지 1박2일 여행 갈려고하는데요 창원에서 전주 올라가면서 중간중간에 들려서 여행할만한 곳이있나요? 좀 알려두세요  진주에서 진주성과 진주비빔밥(전주비빔밥하고는 많이 달라요. 맛있음)을 드시고 산청ic에서... 	창원에서 전주여행 창원에서 전주까지 1박2일 여행 갈려고하는데요 창원에서 전주 올라가면서 중간중간에 들려서 여행할만한 곳이있나요? 좀 알려두세요  진주에서 진주성과 진주비빔밥(전주비빔밥하고는 많이 달라요. 맛있음)을 드시고 산청ic에서... 
전주 여행	407	전주 여행 진짜 추천좀!	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=432319159&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=11&search_sort=0&spq=0	... 제가 여행용으로 전주 가볼만한 장소랑 맛집/카페를 지도에 표기해두었습니다. 계속 업데이트를 하고 있습니다. 전라도 여행 지도라서 전주뿐만 아니라 다른 도시도 함께 볼 수 있으니 참고하세요. https://sangseek.com/maps... 	전주 여행 진짜 추천좀! ... 제가 여행용으로 전주 가볼만한 장소랑 맛집/카페를 지도에 표기해두었습니다. 계속 업데이트를 하고 있습니다. 전라도 여행 지도라서 전주뿐만 아니라 다른 도시도 함께 볼 수 있으니 참고하세요. https://sangseek.com/maps... 
전주 여행	408	뚜벅이 여행으로 전주 가려는데 한옥마을 근처 짐... 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=428889568&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=12&search_sort=0&spq=0	... 이용하시면 원하는 장소에서 장소로 짐 운송이 가능합니다. 가격도 저렴하고 앱을 통해 실시간으로 주문 및 현황 확인까지 가능해 여행 중 편리하게 이용이 가능하니 전주 뚜벅이여행 시 참고해보세요! 즐거운 전주여행 되시길 바랄게요 	뚜벅이 여행으로 전주 가려는데 한옥마을 근처 짐...  ... 이용하시면 원하는 장소에서 장소로 짐 운송이 가능합니다. 가격도 저렴하고 앱을 통해 실시간으로 주문 및 현황 확인까지 가능해 여행 중 편리하게 이용이 가능하니 전주 뚜벅이여행 시 참고해보세요! 즐거운 전주여행 되시길 바랄게요 
전주 여행	409	급해요ㅜㅠㅠ 전주여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=271459085&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=13&search_sort=0&spq=0	내일 칭구랑 전주여행가는데 사복입고 갈지 교복입고 갈지 너무 고민돼요 ...  교복이요! 주말에 가셔도 교복입고 한번 다녀오세용~ 날씨가 너무 춥겠지만 제 개인적인 생각으로는 교복입고가서 사진 많이찍고 학창시절 좋은 사진 많이... 	급해요ㅜㅠㅠ 전주여행 내일 칭구랑 전주여행가는데 사복입고 갈지 교복입고 갈지 너무 고민돼요 ...  교복이요! 주말에 가셔도 교복입고 한번 다녀오세용~ 날씨가 너무 춥겠지만 제 개인적인 생각으로는 교복입고가서 사진 많이찍고 학창시절 좋은 사진 많이... 
전주 여행	410	[추천해주세요] 전주 당일치기 여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=441175638&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=14&search_sort=0&spq=0	[추천해주세요] 전주 당일치기 여행 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다.... 	[추천해주세요] 전주 당일치기 여행 [추천해주세요] 전주 당일치기 여행 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다.... 
전주 여행	411	전라도 전주여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=428170195&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=15&search_sort=0&spq=0	전주에 여행을 가려고하는데 한번도안가봐서요 1박2일이나 2박3일 있을예정인데 가볼만한곳 추천받아용 체험도좋구용 전주에서 가볼만한 곳들 추천해드리겠습니다. ▶전주한옥마을... 	전라도 전주여행 전주에 여행을 가려고하는데 한번도안가봐서요 1박2일이나 2박3일 있을예정인데 가볼만한곳 추천받아용 체험도좋구용 전주에서 가볼만한 곳들 추천해드리겠습니다. ▶전주한옥마을... 
전주 여행	412	전주 1박2일 여행	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=444409591&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=16&search_sort=0&spq=0	... 대둔산 케이블카 주말에 사람많겠죠?ㅠ 괜찮은 코스 추천해주세요^^  전주 여행을 계획하시는 건가요? 좋은 선택입니다! 전주는 한국의 전통문화가 잘 보존되어 있는 곳으로 유명합니다. 한옥마을은 물론, 전주의 다양한 문화유산을... 	전주 1박2일 여행 ... 대둔산 케이블카 주말에 사람많겠죠?ㅠ 괜찮은 코스 추천해주세요^^  전주 여행을 계획하시는 건가요? 좋은 선택입니다! 전주는 한국의 전통문화가 잘 보존되어 있는 곳으로 유명합니다. 한옥마을은 물론, 전주의 다양한 문화유산을... 
전주 여행	413	전주 여행코스!!!	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=432706708&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=17&search_sort=0&spq=0	... 이미 전주여행을 마치고 복귀하셨을 것 같네요. ^^ 저희도 지난주에 당일코스로 전주에 다녀왔는데요. 주말이라서 그런지 차들도 많고, 관광지에는 사람들도 많아서 생각처럼 많이 둘러보지 못해서 아쉽더라고요. 최소한 1박2일... 	전주 여행코스!!! ... 이미 전주여행을 마치고 복귀하셨을 것 같네요. ^^ 저희도 지난주에 당일코스로 전주에 다녀왔는데요. 주말이라서 그런지 차들도 많고, 관광지에는 사람들도 많아서 생각처럼 많이 둘러보지 못해서 아쉽더라고요. 최소한 1박2일... 
