기준년월	지역명	지역코드	법정동	아파트	거래금액	년	월	일	건축년도	전용면적	지번	층
202303	강남구	11680	 도곡동	도곡렉슬	     171,000	2023	3	30	2006	59.9772	527	13
202302	강남구	11680	 역삼동	역삼디오슈페리움	     103,000	2023	2	3	2006	84.92	832-5	20
202302	강남구	11680	 역삼동	역삼르비앙1	     138,000	2023	2	3	2003	152.58	835-12	1
202302	강남구	11680	 역삼동	개나리래미안	     325,000	2023	2	4	2006	114.65	754	10
202302	강남구	11680	 역삼동	역삼래미안	     159,500	2023	2	10	2005	59.4	757	15
202302	강남구	11680	 역삼동	역삼래미안	     159,500	2023	2	10	2005	59.4	757	15
202302	강남구	11680	 역삼동	역삼푸르지오	     170,000	2023	2	11	2006	59.8848	754-1	6
202302	강남구	11680	 역삼동	e-편한세상	     172,000	2023	2	11	2005	59.606	755-4	10
202302	강남구	11680	 역삼동	동부센트레빌	     178,000	2023	2	11	1998	84.97	716	18
202302	강남구	11680	 역삼동	동부센트레빌	     178,000	2023	2	11	1998	84.97	716	18
202302	강남구	11680	 역삼동	e-편한세상	     170,000	2023	2	11	2005	59.606	755-4	11
202302	강남구	11680	 역삼동	역삼래미안	     161,000	2023	2	11	2005	59.4	757	16
202302	강남구	11680	 역삼동	역삼푸르지오	     208,000	2023	2	15	2006	84.9097	754-1	2
202302	강남구	11680	 역삼동	대우디오빌	      36,400	2023	2	16	2002	39.13	720-25	6
202302	강남구	11680	 역삼동	래미안그레이튼	     164,000	2023	2	17	2009	59.97	763-16	10
202302	강남구	11680	 역삼동	역삼래미안	     155,500	2023	2	18	2005	59.4	757	3
202302	강남구	11680	 역삼동	역삼푸르지오	     170,500	2023	2	18	2006	59.8848	754-1	16
202302	강남구	11680	 역삼동	대림역삼	     128,000	2023	2	18	1997	59.66	761-10	9
202302	강남구	11680	 역삼동	강남역우정에쉐르	      21,000	2023	2	18	2004	16.78	823-7	12
202302	강남구	11680	 역삼동	래미안펜타빌	     320,000	2023	2	21	2007	158.58	713-7	20
202302	강남구	11680	 역삼동	대우디오빌	      32,500	2023	2	22	2002	30.03	720-25	18
202302	강남구	11680	 역삼동	상지리츠빌(1호라인)	     190,000	2023	2	23	2004	153.65	761-9	12
202302	강남구	11680	 역삼동	e-편한세상	     175,000	2023	2	25	2005	59.606	755-4	10
202302	강남구	11680	 역삼동	역삼래미안	     169,700	2023	2	25	2005	59.4	757	21
202302	강남구	11680	 역삼동	역삼래미안	     161,000	2023	2	25	2005	59.4	757	6
202302	강남구	11680	 역삼동	대우디오빌	      60,000	2023	2	25	2002	59.145	720-25	11
202302	강남구	11680	 역삼동	e-편한세상	     215,000	2023	2	27	2005	84.991	755-4	5
202302	강남구	11680	 역삼동	e-편한세상	     169,000	2023	2	28	2005	59.606	755-4	18
202302	강남구	11680	 개포동	성원대치2단지아파트	     101,000	2023	2	1	1992	39.53	12	11
202302	강남구	11680	 개포동	개포주공6단지	     250,000	2023	2	1	1983	83.21	185	13
202302	강남구	11680	 개포동	디에이치아너힐즈	     250,000	2023	2	2	2019	84.3558	138	4
202302	강남구	11680	 개포동	경남2차	     220,000	2023	2	3	1984	91.91	649	7
202302	강남구	11680	 개포동	성원대치2단지아파트	      81,000	2023	2	4	1992	33.18	12	1
202302	강남구	11680	 개포동	성원대치2단지아파트	     122,000	2023	2	4	1992	49.86	12	5
202302	강남구	11680	 개포동	래미안블레스티지	     250,000	2023	2	4	2019	84.94	1280	27
202302	강남구	11680	 개포동	성원대치2단지아파트	     100,250	2023	2	4	1992	39.53	12	11
202302	강남구	11680	 개포동	성원대치2단지아파트	      85,000	2023	2	4	1992	33.18	12	3
202302	강남구	11680	 개포동	래미안블레스티지	     242,000	2023	2	4	2019	84.943	1280	10
202302	강남구	11680	 개포동	성원대치2단지아파트	      90,000	2023	2	4	1992	33.18	12	7
202302	강남구	11680	 개포동	개포주공5단지	     199,000	2023	2	5	1983	61.19	187	12
202302	강남구	11680	 개포동	성원대치2단지아파트	     120,000	2023	2	5	1992	49.86	12	12
202302	강남구	11680	 개포동	디에이치아너힐즈	     240,000	2023	2	6	2019	76.1709	138	18
202302	강남구	11680	 개포동	성원대치2단지아파트	     100,000	2023	2	7	1992	39.53	12	14
202302	강남구	11680	 개포동	성원대치2단지아파트	      95,000	2023	2	7	1992	39.53	12	9
202302	강남구	11680	 개포동	개포주공6단지	     200,000	2023	2	7	1983	60.13	185	13
202302	강남구	11680	 개포동	성원대치2단지아파트	      90,000	2023	2	9	1992	33.18	12	5
202302	강남구	11680	 개포동	성원대치2단지아파트	     117,000	2023	2	10	1992	49.86	12	11
202302	강남구	11680	 개포동	성원대치2단지아파트	      89,700	2023	2	11	1992	33.18	12	4
202302	강남구	11680	 개포동	래미안블레스티지	     173,000	2023	2	11	2019	59.967	1280	3
202302	강남구	11680	 개포동	래미안블레스티지	     252,000	2023	2	13	2019	84.94	1280	24
202302	강남구	11680	 개포동	성원대치2단지아파트	      89,900	2023	2	14	1992	33.18	12	3
202302	강남구	11680	 개포동	삼익대청아파트	      94,000	2023	2	14	1992	39.53	12	1
202302	강남구	11680	 개포동	래미안블레스티지	     147,000	2023	2	15	2019	49.909	1280	6
202302	강남구	11680	 개포동	성원대치2단지아파트	     106,000	2023	2	16	1992	39.53	12	8
202302	강남구	11680	 개포동	래미안블레스티지	     315,000	2023	2	16	2019	99.991	1280	27
202302	강남구	11680	 개포동	성원대치2단지아파트	     105,000	2023	2	17	1992	39.53	12	11
202302	강남구	11680	 개포동	삼익대청아파트	     140,000	2023	2	17	1992	60	12	7
202302	강남구	11680	 개포동	현대2	     284,000	2023	2	18	1986	131.83	654	3
202302	강남구	11680	 개포동	성원대치2단지아파트	      90,000	2023	2	18	1992	33.18	12	14
202302	강남구	11680	 개포동	성원대치2단지아파트	     103,000	2023	2	18	1992	39.53	12	15
202302	강남구	11680	 개포동	성원대치2단지아파트	     103,000	2023	2	18	1992	39.53	12	15
202302	강남구	11680	 개포동	래미안블레스티지	     240,000	2023	2	18	2019	84.943	1280	5
202302	강남구	11680	 개포동	래미안블레스티지	     179,000	2023	2	19	2019	59.967	1280	7
202302	강남구	11680	 개포동	성원대치2단지아파트	     103,000	2023	2	21	1992	39.53	12	5
202302	강남구	11680	 개포동	개포래미안포레스트	     169,000	2023	2	21	2020	59.92	1282	10
202302	강남구	11680	 개포동	개포래미안포레스트	     169,000	2023	2	21	2020	59.92	1282	14
202302	강남구	11680	 개포동	개포래미안포레스트	     145,000	2023	2	22	2020	49.92	1282	14
202302	강남구	11680	 개포동	개포래미안포레스트	     223,000	2023	2	23	2020	84.86	1282	11
202302	강남구	11680	 개포동	성원대치2단지아파트	     106,000	2023	2	24	1992	39.53	12	11
202302	강남구	11680	 개포동	성원대치2단지아파트	     103,000	2023	2	24	1992	39.53	12	5
202302	강남구	11680	 개포동	삼익대청아파트	     140,000	2023	2	25	1992	60	12	3
202302	강남구	11680	 개포동	성원대치2단지아파트	     104,000	2023	2	27	1992	39.53	12	11
202302	강남구	11680	 개포동	래미안블레스티지	     247,000	2023	2	27	2019	84.95	1280	20
202302	강남구	11680	 청담동	삼성청담공원아파트	     207,000	2023	2	7	1999	107.22	60	1
202302	강남구	11680	 청담동	청담자이	     330,000	2023	2	15	2011	89.115	134-38	32
202302	강남구	11680	 청담동	현대한강빌라	     350,000	2023	2	23	1992	136.26	106	7
202302	강남구	11680	 삼성동	LG선릉에클라트(B)	      38,000	2023	2	11	2004	36.35	142-3	13
202302	강남구	11680	 삼성동	채널리저브	     140,000	2023	2	20	2007	84.97	144-14	18
202302	강남구	11680	 삼성동	삼성동힐스테이트 1단지	     237,000	2023	2	27	2008	84.236	16-2	6
202302	강남구	11680	 삼성동	롯데캐슬프레미어	     292,000	2023	2	28	2007	121.931	11	11
202302	강남구	11680	 대치동	은마	     222,000	2023	2	2	1979	84.43	316	7
202302	강남구	11680	 대치동	은마	     195,000	2023	2	3	1980	76.79	316	3
202302	강남구	11680	 대치동	은마	     213,000	2023	2	4	1980	84.43	316	1
202302	강남구	11680	 대치동	대치아이파크	     200,000	2023	2	5	2008	59.96	888	15
202302	강남구	11680	 대치동	대치아이파크	     200,000	2023	2	5	2008	59.96	888	15
202302	강남구	11680	 대치동	은마	     188,000	2023	2	7	1980	76.79	316	2
202302	강남구	11680	 대치동	은마	     222,000	2023	2	8	1979	84.43	316	4
202302	강남구	11680	 대치동	한보미도맨션2	     279,000	2023	2	8	1985	115.05	511	3
202302	강남구	11680	 대치동	은마	     189,500	2023	2	9	1979	76.79	316	4
202302	강남구	11680	 대치동	은마	     183,000	2023	2	10	1979	76.79	316	3
202302	강남구	11680	 대치동	은마	     227,500	2023	2	10	1980	84.43	316	14
202302	강남구	11680	 대치동	개포우성2	     247,000	2023	2	11	1984	84.69	500	8
202302	강남구	11680	 대치동	쌍용대치2	     287,000	2023	2	11	1983	120.76	65	7
202302	강남구	11680	 대치동	래미안대치팰리스	     282,000	2023	2	14	2015	84.97	1027	18
202302	강남구	11680	 대치동	개포우성1	     255,000	2023	2	15	1983	84.81	503	5
202302	강남구	11680	 대치동	은마	     201,000	2023	2	16	1980	76.79	316	11
202302	강남구	11680	 대치동	은마	     224,500	2023	2	16	1979	84.43	316	8
202302	강남구	11680	 대치동	은마	     201,000	2023	2	16	1980	76.79	316	11
202302	강남구	11680	 대치동	한보미도맨션1	     338,000	2023	2	17	1983	128.01	511	13
202302	강남구	11680	 대치동	은마	     199,000	2023	2	17	1980	76.79	316	4
202302	강남구	11680	 대치동	은마	     200,000	2023	2	18	1979	76.79	316	6
202302	강남구	11680	 대치동	은마	     193,000	2023	2	21	1979	76.79	316	2
202302	강남구	11680	 대치동	은마	     203,000	2023	2	21	1979	76.79	316	12
202302	강남구	11680	 대치동	한보미도맨션1	     245,000	2023	2	22	1983	84.48	511	2
202302	강남구	11680	 대치동	은마	     226,800	2023	2	23	1979	84.43	316	8
202302	강남구	11680	 대치동	한보미도맨션2	     304,000	2023	2	23	1985	115.05	511	10
202302	강남구	11680	 대치동	대우아이빌명문가(891-23)	      33,500	2023	2	23	2004	35.72	891-23	8
202302	강남구	11680	 대치동	테헤란로대우아이빌(891-6)	      38,000	2023	2	25	2004	35.51	891-6	7
202302	강남구	11680	 대치동	은마	     203,000	2023	2	28	1979	76.79	316	11
202302	강남구	11680	 대치동	한보미도맨션1	     235,000	2023	2	28	1983	84.48	511	3
202302	강남구	11680	 논현동	동현아파트1~6	     209,000	2023	2	6	1985	119.67	105	1
202302	강남구	11680	 논현동	동현아파트1~6	     209,000	2023	2	6	1985	119.67	105	1
202302	강남구	11680	 논현동	지고하임(101동)	      85,000	2023	2	10	2003	80.4	44-8	2
202302	강남구	11680	 논현동	아크로힐스논현	     281,000	2023	2	11	2014	113.087	276-1	7
202302	강남구	11680	 논현동	쌍용	      95,000	2023	2	23	1996	59.91	103	8
202302	강남구	11680	 논현동	두영	      90,000	2023	2	25	2004	82.6	216-1	1
202302	강남구	11680	 논현동	한양수자인어반게이트	      21,700	2023	2	27	2013	16.2	221-7	7
202302	강남구	11680	 논현동	쌍용	     105,000	2023	2	28	1996	84.87	103	3
202302	강남구	11680	 압구정동	현대7차(73~77,82,85동)	     499,000	2023	2	4	1979	157.36	456	11
202302	강남구	11680	 압구정동	현대6차(78~81,83,84,86,87동)	     580,000	2023	2	14	1978	157.36	456	4
202302	강남구	11680	 압구정동	미성2차	     245,000	2023	2	16	1987	74.4	397	7
202302	강남구	11680	 압구정동	현대1차(12,13,21,22,31,32,33동)	     355,000	2023	2	17	1976	131.48	369-1	2
202302	강남구	11680	 압구정동	신현대9차	     335,000	2023	2	18	1982	111.38	426	9
202302	강남구	11680	 압구정동	한양5	     280,000	2023	2	23	1979	102.35	513	13
202302	강남구	11680	 압구정동	미성2차	     262,500	2023	2	25	1987	74.4	397	4
202302	강남구	11680	 세곡동	강남엘에이치1단지	     136,000	2023	2	2	2013	84.84	579	12
202302	강남구	11680	 세곡동	강남엘에이치1단지	     138,500	2023	2	22	2013	84.83	579	5
202302	강남구	11680	 자곡동	래미안강남힐즈	     150,000	2023	2	18	2014	91.96	611	13
202302	강남구	11680	 일원동	목련타운	     194,500	2023	2	1	1993	99.79	716	13
202302	강남구	11680	 일원동	래미안 개포 루체하임	     159,000	2023	2	2	2018	59.99	741	8
202302	강남구	11680	 일원동	디에이치자이개포	     210,000	2023	2	3	2021	76.48	743	24
202302	강남구	11680	 일원동	래미안 개포 루체하임	     216,000	2023	2	4	2018	84.97	741	16
202302	강남구	11680	 일원동	푸른마을아파트101동~111동	     111,000	2023	2	4	1994	59.76	719	1
202302	강남구	11680	 일원동	디에이치포레센트	     284,000	2023	2	6	2021	121.95	742	7
202302	강남구	11680	 일원동	목련타운	     181,000	2023	2	7	1993	99.79	716	14
202302	강남구	11680	 일원동	현대4	     154,000	2023	2	7	1987	84.98	614	6
202302	강남구	11680	 일원동	푸른마을아파트101동~111동	     119,000	2023	2	7	1994	59.76	719	15
202302	강남구	11680	 일원동	푸른마을아파트101동~111동	     152,000	2023	2	7	1994	84.93	719	6
202302	강남구	11680	 일원동	목련타운	     187,000	2023	2	8	1993	99.79	716	13
202302	강남구	11680	 일원동	상록수	     165,500	2023	2	10	1993	74.54	734	4
202302	강남구	11680	 일원동	디에이치자이개포	     253,000	2023	2	10	2021	84.73	743	28
202302	강남구	11680	 일원동	래미안 개포 루체하임	     213,000	2023	2	11	2018	84.99	741	22
202302	강남구	11680	 일원동	푸른마을아파트101동~111동	     132,500	2023	2	11	1994	59.76	719	14
202302	강남구	11680	 일원동	푸른마을아파트101동~111동	     125,000	2023	2	15	1994	84.93	719	6
202302	강남구	11680	 일원동	래미안 개포 루체하임	     190,000	2023	2	17	2018	71.68	741	7
202302	강남구	11680	 일원동	목련타운	     209,500	2023	2	18	1993	134.71	716	1
202302	강남구	11680	 일원동	한솔마을	     165,000	2023	2	18	1994	84.73	731	1
202302	강남구	11680	 일원동	샘터마을	     188,000	2023	2	19	1994	101.97	718	15
202302	강남구	11680	 일원동	목련타운	     187,500	2023	2	21	1993	99.79	716	4
202302	강남구	11680	 일원동	목련타운	     189,000	2023	2	25	1993	99.79	716	3
202302	강남구	11680	 일원동	목련타운	     210,000	2023	2	25	1993	134.71	716	14
202302	강남구	11680	 일원동	수서	      97,500	2023	2	25	1992	52.29	711	12
202302	강남구	11680	 일원동	푸른마을아파트101동~111동	     125,000	2023	2	27	1994	59.76	719	8
202302	강남구	11680	 일원동	우성7	     205,000	2023	2	28	1987	84.06	615	4
202302	강남구	11680	 수서동	신동아	      90,000	2023	2	1	1992	39.51	736	4
202302	강남구	11680	 수서동	신동아	     110,000	2023	2	4	1992	49.96	736	2
202302	강남구	11680	 수서동	삼성	     162,000	2023	2	4	1997	84.97	747	12
202302	강남구	11680	 수서동	신동아	      89,900	2023	2	8	1992	33.18	736	6
202302	강남구	11680	 수서동	까치마을	      90,000	2023	2	9	1993	34.44	746	2
202302	강남구	11680	 수서동	삼익	     135,000	2023	2	9	1992	60	708	11
202302	강남구	11680	 수서동	신동아	      89,990	2023	2	10	1992	33.18	736	9
202302	강남구	11680	 수서동	신동아	      89,990	2023	2	12	1992	33.18	736	9
202302	강남구	11680	 수서동	신동아	     115,500	2023	2	12	1992	49.96	736	8
202302	강남구	11680	 수서동	강남데시앙포레	     173,000	2023	2	13	2014	101.81	795	14
202302	강남구	11680	 수서동	신동아	      94,500	2023	2	15	1992	39.51	736	7
202302	강남구	11680	 수서동	신동아	      96,000	2023	2	15	1992	39.51	736	7
202302	강남구	11680	 수서동	신동아	      84,500	2023	2	15	1992	33.18	736	11
202302	강남구	11680	 수서동	까치마을	      91,000	2023	2	21	1993	39.6	746	10
202302	강남구	11680	 수서동	까치마을	      83,500	2023	2	21	1993	34.44	746	10
202302	강남구	11680	 수서동	신동아	      89,990	2023	2	22	1992	33.18	736	2
202302	강남구	11680	 수서동	강남데시앙포레	     164,000	2023	2	28	2014	84.92	795	10
202302	강남구	11680	 도곡동	중명하니빌	      30,000	2023	2	4	1997	22.78	965	6
202302	강남구	11680	 도곡동	도곡렉슬	     285,000	2023	2	6	2006	114.9931	527	2
202302	강남구	11680	 도곡동	도곡1차아이파크	     245,000	2023	2	6	2007	130.259	543-7	7
202302	강남구	11680	 도곡동	도곡렉슬	     162,500	2023	2	7	2006	59.9772	527	12
202302	강남구	11680	 도곡동	도곡렉슬	     245,000	2023	2	9	2006	84.9984	527	6
202302	강남구	11680	 도곡동	대우디오빌	      25,900	2023	2	10	2004	25.89	952	14
202302	강남구	11680	 도곡동	타워팰리스1	     230,000	2023	2	10	2002	84.16	467	30
202302	강남구	11680	 도곡동	대우디오빌	      25,900	2023	2	11	2004	25.89	952	12
202302	강남구	11680	 도곡동	도곡렉슬	     160,000	2023	2	11	2006	59.9772	527	23
202302	강남구	11680	 도곡동	SK허브프리모	      90,000	2023	2	11	2006	67.57	953-1	15
202302	강남구	11680	 도곡동	삼성래미안	     170,000	2023	2	11	2001	59.96	91-5	15
202302	강남구	11680	 도곡동	삼성래미안	     200,000	2023	2	11	2001	84.89	91-5	3
202302	강남구	11680	 도곡동	삼성래미안	     168,000	2023	2	13	2001	59.96	91-5	19
202302	강남구	11680	 도곡동	삼성래미안	     202,000	2023	2	18	2001	84.76	91-5	6
202302	강남구	11680	 도곡동	도곡렉슬	     237,000	2023	2	20	2006	84.9984	527	11
202302	강남구	11680	 도곡동	타워팰리스3	     355,000	2023	2	21	2004	141.648	467-29	53
202302	강남구	11680	 도곡동	도곡렉슬	     164,500	2023	2	22	2006	59.9772	527	14
202302	강남구	11680	 도곡동	도곡렉슬	     255,000	2023	2	22	2006	84.9984	527	20
202302	강남구	11680	 도곡동	삼익	     175,000	2023	2	23	1983	104.01	869	10
202302	강남구	11680	 도곡동	도곡렉슬	     250,000	2023	2	25	2006	84.9984	527	13
202302	강남구	11680	 도곡동	삼성래미안	     160,000	2023	2	25	2001	59.96	91-5	5
202302	강남구	11680	 도곡동	현대비젼21	      48,500	2023	2	28	1999	32.65	467-19	16
202301	강남구	11680	 역삼동	현대휴먼터치빌	      24,000	2023	1	6	1999	25.92	606-18	10
202301	강남구	11680	 역삼동	진넥스빌2	      23,000	2023	1	12	2003	23.85	706-24	10
202301	강남구	11680	 역삼동	개나리래미안	     280,000	2023	1	12	2006	144.55	754	17
202301	강남구	11680	 역삼동	요진와이시티미니	      14,000	2023	1	14	2012	12.94	727-9	4
202301	강남구	11680	 역삼동	개나리래미안	     210,000	2023	1	19	2006	84.93	754	9
202301	강남구	11680	 역삼동	역삼래미안	     167,000	2023	1	20	2005	59.4	757	15
202301	강남구	11680	 역삼동	래미안그레이튼(진달래2차)	     150,000	2023	1	27	2010	59.91	762-3	19
202301	강남구	11680	 역삼동	요진와이시티미니	      18,900	2023	1	27	2012	12.1	727-9	7
202301	강남구	11680	 개포동	경남1	     290,000	2023	1	2	1984	166.48	649	8
202301	강남구	11680	 개포동	성원대치2단지아파트	      81,700	2023	1	2	1992	33.18	12	2
202301	강남구	11680	 개포동	래미안블레스티지	     129,000	2023	1	2	2019	49.909	1280	10
202301	강남구	11680	 개포동	개포주공5단지	     210,000	2023	1	3	1983	74.25	187	10
202301	강남구	11680	 개포동	개포주공7단지	     200,000	2023	1	3	1983	83.7	185	10
202301	강남구	11680	 개포동	성원대치2단지아파트	      83,000	2023	1	3	1992	33.18	12	14
202301	강남구	11680	 개포동	개포래미안포레스트	     158,000	2023	1	5	2020	59.92	1282	13
202301	강남구	11680	 개포동	삼익대청아파트	      94,000	2023	1	6	1992	39.53	12	6
202301	강남구	11680	 개포동	디에이치아너힐즈	     186,500	2023	1	7	2019	59.7479	138	10
202301	강남구	11680	 개포동	성원대치2단지아파트	      92,500	2023	1	11	1992	39.53	12	8
202301	강남구	11680	 개포동	래미안블레스티지	     167,400	2023	1	12	2019	59.897	1280	5
202301	강남구	11680	 개포동	개포주공6단지	     230,000	2023	1	13	1983	83.21	185	10
202301	강남구	11680	 개포동	삼익대청아파트	     133,000	2023	1	14	1992	60	12	14
202301	강남구	11680	 개포동	개포래미안포레스트	     166,000	2023	1	14	2020	59.92	1282	13
202301	강남구	11680	 개포동	래미안블레스티지	     171,000	2023	1	14	2019	59.967	1280	19
202301	강남구	11680	 개포동	개포주공7단지	     245,000	2023	1	15	1983	83.7	185	8
202301	강남구	11680	 개포동	성원대치2단지아파트	      85,800	2023	1	16	1992	33.18	12	12
202301	강남구	11680	 개포동	성원대치2단지아파트	      85,800	2023	1	16	1992	33.18	12	12
202301	강남구	11680	 개포동	삼익대청아파트	      97,000	2023	1	17	1992	39.53	12	8
202301	강남구	11680	 개포동	성원대치2단지아파트	      97,000	2023	1	17	1992	39.53	12	9
202301	강남구	11680	 개포동	삼익대청아파트	      97,000	2023	1	17	1992	39.53	12	8
202301	강남구	11680	 개포동	성원대치2단지아파트	      84,500	2023	1	18	1992	33.18	12	11
202301	강남구	11680	 개포동	성원대치2단지아파트	      81,700	2023	1	18	1992	33.18	12	15
202301	강남구	11680	 개포동	성원대치2단지아파트	     110,000	2023	1	18	1992	49.86	12	7
202301	강남구	11680	 개포동	래미안블레스티지	     177,000	2023	1	18	2019	59.967	1280	12
202301	강남구	11680	 개포동	개포래미안포레스트	     167,000	2023	1	20	2020	59.92	1282	12
202301	강남구	11680	 개포동	개포주공4단지	     370,000	2023	1	27	1982	41.99	189	4
202301	강남구	11680	 개포동	래미안블레스티지	     174,000	2023	1	28	2019	59.967	1280	6
202301	강남구	11680	 개포동	성원대치2단지아파트	      89,800	2023	1	28	1992	39.53	12	1
202301	강남구	11680	 개포동	성원대치2단지아파트	      85,500	2023	1	28	1992	33.18	12	9
202301	강남구	11680	 개포동	성원대치2단지아파트	      85,000	2023	1	28	1992	33.18	12	5
202301	강남구	11680	 개포동	성원대치2단지아파트	      85,500	2023	1	28	1992	33.18	12	9
202301	강남구	11680	 개포동	성원대치2단지아파트	      86,000	2023	1	30	1992	33.18	12	11
202301	강남구	11680	 청담동	목화	     300,000	2023	1	5	1995	133.97	105-6	6
202301	강남구	11680	 청담동	청담4차이-편한세상	     265,000	2023	1	5	2011	136.41	28-20	9
202301	강남구	11680	 청담동	청담자이	     280,000	2023	1	17	2011	82.365	134-38	19
202301	강남구	11680	 청담동	삼성청담아파트	     212,000	2023	1	30	1999	114.83	42	14
202301	강남구	11680	 삼성동	LG선릉에클라트(A)	      33,000	2023	1	9	2003	36.16	142-7	4
202301	강남구	11680	 삼성동	LG선릉에클라트(A)	      33,000	2023	1	9	2003	36.16	142-7	4
202301	강남구	11680	 삼성동	LG선릉에클라트(A)	      33,000	2023	1	9	2003	36.16	142-7	4
202301	강남구	11680	 삼성동	LG선릉에클라트(A)	      37,500	2023	1	10	2003	41.64	142-7	6
202301	강남구	11680	 대치동	은마	     186,000	2023	1	3	1979	76.79	316	12
202301	강남구	11680	 대치동	한보미도맨션2	     300,000	2023	1	5	1985	126.33	511	3
202301	강남구	11680	 대치동	은마	     185,000	2023	1	13	1979	76.79	316	4
202301	강남구	11680	 대치동	개포우성1	     245,000	2023	1	13	1983	84.81	503	3
202301	강남구	11680	 대치동	은마	     179,500	2023	1	16	1980	76.79	316	2
202301	강남구	11680	 대치동	대치아이파크	     370,000	2023	1	17	2008	149.78	888	3
202301	강남구	11680	 대치동	은마	     215,000	2023	1	19	1980	84.43	316	3
202301	강남구	11680	 대치동	개포우성1	     260,000	2023	1	19	1983	84.81	503	9
202301	강남구	11680	 대치동	래미안대치팰리스	     298,000	2023	1	21	2015	84.99	1027	20
202301	강남구	11680	 대치동	한보미도맨션2	     285,000	2023	1	27	1985	115.05	511	11
202301	강남구	11680	 대치동	한보미도맨션2	     317,500	2023	1	30	1985	126.33	511	4
202301	강남구	11680	 대치동	테헤란로대우아이빌(891-6)	      34,500	2023	1	30	2004	29.02	891-6	16
202301	강남구	11680	 대치동	한보미도맨션2	     310,000	2023	1	31	1985	126.33	511	4
202301	강남구	11680	 대치동	대치현대	     205,000	2023	1	31	1999	85	974	1
202301	강남구	11680	 신사동	대성아파트	      70,000	2023	1	6	2002	68.24	540-2	3
202301	강남구	11680	 신사동	신사동씨티빌	      55,000	2023	1	26	2002	60.938	523-4	4
202301	강남구	11680	 압구정동	한양1차(영동한양)	     218,500	2023	1	6	1977	63.87	490	2
202301	강남구	11680	 압구정동	한양1차(영동한양)	     390,000	2023	1	13	1977	121.32	490	10
202301	강남구	11680	 일원동	목련타운	     175,000	2023	1	1	1993	99.79	716	6
202301	강남구	11680	 일원동	목련타운	     175,000	2023	1	1	1993	99.79	716	6
202301	강남구	11680	 일원동	래미안 개포 루체하임	     190,000	2023	1	4	2018	71.65	741	8
202301	강남구	11680	 일원동	푸른마을아파트101동~111동	     148,000	2023	1	4	1994	84.93	719	9
202301	강남구	11680	 일원동	수서	      88,000	2023	1	5	1992	39.98	711	5
202301	강남구	11680	 일원동	상록수	     169,000	2023	1	5	1993	74.54	734	2
202301	강남구	11680	 일원동	디에이치자이개포	     182,000	2023	1	5	2021	63.83	743	10
202301	강남구	11680	 일원동	가람	     167,500	2023	1	7	1993	75.16	735	3
202301	강남구	11680	 일원동	샘터마을	     193,000	2023	1	7	1994	134.438	718	4
202301	강남구	11680	 일원동	래미안 개포 루체하임	     286,000	2023	1	10	2018	121.71	741	10
202301	강남구	11680	 일원동	푸른마을아파트101동~111동	     119,000	2023	1	11	1994	59.76	719	15
202301	강남구	11680	 일원동	푸른마을아파트101동~111동	     123,500	2023	1	16	1994	59.76	719	7
202301	강남구	11680	 일원동	푸른마을아파트101동~111동	     123,500	2023	1	16	1994	59.76	719	7
202301	강남구	11680	 일원동	래미안 개포 루체하임	     162,000	2023	1	18	2018	59.99	741	15
202301	강남구	11680	 일원동	푸른마을아파트101동~111동	     147,000	2023	1	25	1994	84.93	719	2
202301	강남구	11680	 수서동	신동아	      80,000	2023	1	6	1992	33.18	736	11
202301	강남구	11680	 수서동	신동아	      85,000	2023	1	7	1992	33.18	736	8
202301	강남구	11680	 수서동	까치마을	     106,000	2023	1	7	1993	49.5	746	10
202301	강남구	11680	 수서동	신동아	      85,500	2023	1	16	1992	33.18	736	9
202301	강남구	11680	 수서동	삼익	     147,000	2023	1	19	1992	84.48	708	10
202301	강남구	11680	 수서동	삼성	     150,000	2023	1	20	1997	84.97	747	10
202301	강남구	11680	 수서동	강남데시앙포레	     165,000	2023	1	27	2014	114.45	795	2
202301	강남구	11680	 수서동	삼성	     165,000	2023	1	28	1997	84.97	747	8
202301	강남구	11680	 수서동	까치마을	     115,000	2023	1	28	1993	49.5	746	13
202301	강남구	11680	 수서동	강남 더샵 포레스트	     380,000	2023	1	28	2016	165.4312	799	9
202301	강남구	11680	 도곡동	도곡렉슬	     160,000	2023	1	6	2006	59.9772	527	14
202301	강남구	11680	 도곡동	도곡렉슬	     240,000	2023	1	7	2006	84.9984	527	19
202301	강남구	11680	 도곡동	도곡렉슬	     315,000	2023	1	7	2006	114.9931	527	8
202301	강남구	11680	 도곡동	도곡렉슬	     265,000	2023	1	9	2006	119.8906	527	5
202301	강남구	11680	 도곡동	럭키(963)	     185,000	2023	1	12	1995	84.97	963	9
202301	강남구	11680	 도곡동	도곡렉슬	     235,000	2023	1	13	2006	84.9984	527	17
202301	강남구	11680	 도곡동	대림아크로빌	     250,000	2023	1	13	1999	172.464	467-6	3
202301	강남구	11680	 도곡동	도곡렉슬	     240,000	2023	1	14	2006	84.9984	527	12
202301	강남구	11680	 도곡동	우성4	     320,000	2023	1	14	1985	152.74	465	5
202301	강남구	11680	 도곡동	타워팰리스1	     330,000	2023	1	17	2002	137.24	467	13
202301	강남구	11680	 도곡동	타워팰리스1	     330,000	2023	1	17	2002	137.24	467	13
